Slit_separation_fs,Frequency_THz,Intensity,Series
1299.99999999995,241.041440385763,0.159864,model
1299.99999999995,241.002670961326,0.0247306666666666,model
1299.99999999995,240.963915281582,-0.150069333333333,model
1299.99999999995,240.925173339799,0.0639306666666666,model
1299.99999999995,240.886445129252,-0.0450693333333333,model
1299.99999999995,240.847730643217,-0.130236,model
1299.99999999995,240.809029874976,0.181097333333333,model
1299.99999999995,240.770342817817,-0.139036,model
1299.99999999995,240.73166946503,-0.116369333333333,model
1299.99999999995,240.693009809909,0.241330666666666,model
1299.99999999995,240.654363845756,-0.0309026666666666,model
1299.99999999995,240.615731565872,-0.124169333333333,model
1299.99999999995,240.577112963567,-0.00926933333333333,model
1299.99999999995,240.538508032153,-0.0229693333333333,model
1299.99999999995,240.499916764947,-0.204236,model
1299.99999999995,240.461339155271,0.108797333333333,model
1299.99999999995,240.422775196449,-0.124202666666666,model
1299.99999999995,240.384224881812,0.268564,model
1299.99999999995,240.345688204694,-0.221469333333333,model
1299.99999999995,240.307165158433,-0.0410359999999999,model
1299.99999999995,240.268655736373,-0.201602666666666,model
1299.99999999995,240.230159931861,-0.0136359999999999,model
1299.99999999995,240.191677738248,-0.097236,model
1299.99999999995,240.15320914889,0.212197333333333,model
1299.99999999995,240.114754157147,-0.274536,model
1299.99999999995,240.076312756384,-0.552936,model
1299.99999999995,240.03788493997,0.165397333333333,model
1299.99999999995,239.999470701277,-0.203736,model
1299.99999999995,239.961070033684,-0.252136,model
1299.99999999995,239.922682930571,-0.126069333333333,model
1299.99999999995,239.884309385324,0.0181306666666666,model
1299.99999999995,239.845949391335,0.0541973333333333,model
1299.99999999995,239.807602941996,-0.210336,model
1299.99999999995,239.769270030709,-0.117602666666666,model
1299.99999999995,239.730950650874,0.00613066666666667,model
1299.99999999995,239.6926447959,-0.0886026666666666,model
1299.99999999995,239.654352459198,-0.139269333333333,model
1299.99999999995,239.616073634185,0.119464,model
1299.99999999995,239.57780831428,-0.205036,model
1299.99999999995,239.539556492907,0.061464,model
1299.99999999995,239.501318163496,0.134864,model
1299.99999999995,239.46309331948,0.0243306666666666,model
1299.99999999995,239.424881954294,-0.0262693333333333,model
1299.99999999995,239.386684061382,0.197630666666666,model
1299.99999999995,239.348499634188,-0.198169333333333,model
1299.99999999995,239.310328666163,-0.0366693333333333,model
1299.99999999995,239.272171150761,-0.133202666666666,model
1299.99999999995,239.234027081439,-0.459602666666666,model
