detuning_THz,data,std_pred,cat_pred
-6.957582642,2.975730550e-03,7.669680049e-01,7.614011619e-01
-6.924917349,2.954692623e-03,7.593519438e-01,7.538487206e-01
-6.892241186,1.613407932e-03,7.517804165e-01,7.463428759e-01
-6.859554148,2.727483017e-03,7.442571884e-01,7.388873480e-01
-6.826856231,2.000038270e-03,7.367860148e-01,7.314858462e-01
-6.794147429,6.190152738e-04,7.293706394e-01,7.241420674e-01
-6.761427738,1.624861915e-03,7.220147921e-01,7.168596938e-01
-6.728697152,1.442766973e-03,7.147221877e-01,7.096423915e-01
-6.695955668,1.941599586e-03,7.074965238e-01,7.024938090e-01
-6.663203279,2.888773787e-03,7.003414794e-01,6.954175750e-01
-6.630439980,2.927810828e-03,6.932607125e-01,6.884172968e-01
-6.597665768,1.958429927e-03,6.862578594e-01,6.814965589e-01
-6.564880637,1.522009830e-03,6.793365316e-01,6.746589210e-01
-6.532084581,3.311869864e-03,6.725003154e-01,6.679079161e-01
-6.499277597,3.894681204e-04,6.657527690e-01,6.612470490e-01
-6.466459678,1.788957741e-03,6.590974217e-01,6.546797949e-01
-6.433630821,1.273762297e-03,6.525377712e-01,6.482095971e-01
-6.400791019,3.045155707e-03,6.460772829e-01,6.418398655e-01
-6.367940269,2.835711461e-03,6.397193874e-01,6.355739752e-01
-6.335078565,2.702003751e-03,6.334674790e-01,6.294152644e-01
-6.302205902,1.107562678e-03,6.273249143e-01,6.233670330e-01
-6.269322275,2.547959378e-03,6.212950099e-01,6.174325410e-01
-6.236427679,2.826595027e-03,6.153810414e-01,6.116150064e-01
-6.203522110,1.382458251e-03,6.095862413e-01,6.059176041e-01
-6.170605561,1.466376202e-03,6.039137971e-01,6.003434640e-01
-6.137678029,3.097283014e-03,5.983668504e-01,5.948956693e-01
-6.104739508,3.637723970e-03,5.929484947e-01,5.895772551e-01
-6.071789993,2.058009446e-03,5.876617739e-01,5.843912068e-01
-6.038829479,2.390642439e-03,5.825096806e-01,5.793404584e-01
-6.005857961,2.402797685e-03,5.774951549e-01,5.744278911e-01
-5.972875435,9.729199483e-04,5.726210824e-01,5.696563315e-01
-5.939881894,1.411210083e-03,5.678902929e-01,5.650285504e-01
-5.906877335,1.294332714e-03,5.633055587e-01,5.605472613e-01
-5.873861751,3.682604880e-03,5.588695933e-01,5.562151186e-01
-5.840835139,2.302283148e-03,5.545850497e-01,5.520347165e-01
-5.807797493,1.838513746e-03,5.504545191e-01,5.480085874e-01
-5.774748808,2.230754197e-03,5.464805294e-01,5.441392004e-01
-5.741689078,1.502841941e-03,5.426655438e-01,5.404289602e-01
-5.708618300,1.170910212e-03,5.390119592e-01,5.368802054e-01
-5.675536468,2.383629797e-03,5.355221052e-01,5.334952075e-01
-5.642443576,6.408152408e-05,5.321982425e-01,5.302761694e-01
-5.609339620,1.747816907e-03,5.290425617e-01,5.272252240e-01
-5.576224595,1.295968997e-03,5.260571819e-01,5.243444333e-01
-5.543098496,1.230283916e-03,5.232441495e-01,5.216357869e-01
-5.509961317,1.621589348e-03,5.206054370e-01,5.191012008e-01
-5.476813054,1.592197027e-04,5.181429418e-01,5.167425163e-01
-5.443653701,1.582084797e-03,5.158584850e-01,5.145614989e-01
-5.410483254,9.334153975e-04,5.137538102e-01,5.125598373e-01
-5.377301707,2.340151415e-03,5.118305825e-01,5.107391420e-01
-5.344109055,2.467781503e-03,5.100903874e-01,5.091009445e-01
-5.310905294,2.924304507e-03,5.085347297e-01,5.076466961e-01
