separation_fs,freq_THz,I_standard,I_coherence,I_amplitude
1.000000000000000000e+03,2.410000000000740386e+02,3.283393330007156269e-04,3.422753687842523341e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.411666666667407526e+02,5.248161389254430874e-04,4.189784941001204908e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.413333333334074666e+02,4.615145707665560884e-04,3.859665937770337374e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.415000000000741807e+02,2.078226578410931531e-04,2.726056332872473322e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.416666666667408947e+02,1.408149202567194611e-05,1.848889274478026886e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.418333333334076372e+02,5.742896185977376802e-05,1.978123884299408635e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.420000000000743512e+02,2.742402019429964811e-04,2.844199047560659675e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.421666666667410652e+02,4.363753924259277132e-04,3.480910398564904208e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.423333333334077793e+02,3.825946162953615219e-04,3.205355582743357160e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.425000000000744933e+02,1.713349224652437953e-04,2.264881116930185262e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.426666666667412073e+02,1.114799947471992827e-05,1.542514128248512596e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.428333333334079498e+02,4.925847761052168350e-05,1.661593801105624979e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.430000000000746638e+02,2.317971132079021490e-04,2.393916303259846978e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.431666666667413779e+02,3.674730708017962259e-04,2.929360041600442052e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.433333333334080919e+02,3.213792901493364154e-04,2.696570652819019242e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.435000000000748059e+02,1.432489835773322734e-04,1.906073729459174478e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.436666666667415200e+02,8.998455069472739964e-06,1.302732518743648753e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.438333333334082624e+02,4.257053367392127851e-05,1.411328352108368283e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.440000000000749765e+02,1.979093310748996108e-04,2.036772344575057730e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.441666666667416905e+02,3.127779181554099681e-04,2.492000676941930103e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.443333333334083761e+02,2.729665639044066513e-04,2.293328191241594306e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.445000000000750902e+02,1.211834812239527439e-04,1.621555344823729196e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.446666666667418042e+02,7.382069673139569442e-06,1.111624449670106836e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.448333333334085182e+02,3.703685034508823036e-05,1.210130925674407612e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.450000000000752607e+02,1.704407663868353425e-04,1.748888911945592267e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.451666666667419747e+02,2.686598667264392397e-04,2.139530141693487891e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.153333333333994801e+02,1.022817928784263043e-04,8.969756459722137048e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.155000000000661942e+02,1.987263891727623157e-05,6.359954815294432571e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.156666666667329082e+02,9.422097082076273802e-06,6.156861437583445841e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.158333333333996222e+02,9.217387419918125183e-05,9.069766897729015143e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.160000000000663363e+02,1.582411596359434801e-04,1.143116370712209692e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.161666666667330503e+02,1.157432564065386264e-04,1.017455820275665868e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.163333333333997928e+02,2.224824966745671988e-05,7.221701918348091115e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.165000000000665068e+02,1.099604784934826573e-05,7.020100776782064870e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.166666666667332208e+02,1.056640326754750339e-04,1.036035305162817471e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.168333333333999349e+02,1.807352130504898580e-04,1.305333795728392296e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.170000000000666489e+02,1.317368168260886745e-04,1.161235914723983344e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.171666666667333629e+02,2.501055459489380877e-05,8.252106311568485684e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.173333333334001054e+02,1.295973823457147129e-05,8.059815889292839956e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.175000000000668194e+02,1.220552955321226821e-04,1.191943941754003525e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.176666666667335335e+02,2.078988010926860095e-04,1.501176100055383908e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.178333333334002475e+02,1.509293247271629968e-04,1.334660886445825318e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.180000000000669615e+02,2.824286265732798534e-05,9.497764377988535340e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.181666666667336756e+02,1.544898782163252820e-05,9.327183128221004139e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.183333333334004180e+02,1.422334954259499849e-04,1.382628515820435956e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.185000000000671321e+02,2.411051913181699142e-04,1.740525314166148211e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.186666666667338461e+02,1.742215097640117212e-04,1.546391264949848506e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.188333333334005602e+02,3.205023338478016326e-05,1.102257171796490378e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.190000000000672742e+02,1.866281939289510662e-05,1.089340092725581827e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.191666666667339882e+02,1.674491486660872961e-04,1.619170155399789191e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.193333333334007307e+02,2.822712260166576549e-04,2.037176740602263244e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.195000000000674447e+02,2.028530204897407811e-04,1.808494557555833271e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.196666666667341588e+02,3.656531091360371391e-05,1.291604646389914700e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.198333333334008728e+02,2.290145739072494145e-05,1.285988849894811436e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.200000000000675868e+02,1.995128043938804673e-04,1.917439628626081639e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.201666666667343009e+02,3.341365839303159528e-04,2.410853202527080195e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.203333333334010433e+02,2.385662948791211541e-04,2.138185849977565403e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.205000000000677574e+02,4.195476971409270038e-05,1.530672925821706799e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.206666666667344714e+02,2.863327650037599266e-05,1.537510535702173392e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.208333333334011570e+02,2.411236705649862577e-04,2.300809997960701178e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.210000000000678710e+02,4.007251292735816359e-04,2.890537698173185053e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.211666666667345851e+02,2.838695352498757959e-04,2.560697884973279137e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.213333333334012991e+02,4.842452025402769317e-05,1.838453412858051170e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.215000000000680416e+02,3.661835521783469381e-05,1.866340273562074438e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.216666666667347556e+02,2.964458939862246191e-04,2.804842019592482141e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.218333333334014696e+02,4.881369454411124058e-04,3.520207464660271546e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.220000000000681837e+02,3.424721341682295558e-04,3.114198894391825238e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.221666666667348977e+02,5.621784832012220463e-05,2.243959893496545917e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.223333333334016118e+02,4.814927387412311691e-05,2.307685360319288153e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.225000000000683542e+02,3.721695967948327843e-04,3.485764261113276103e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.226666666667350682e+02,6.059701552148712839e-04,4.369160975972873778e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.228333333334017823e+02,4.200307634011275250e-04,3.858604401691786349e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.230000000000684963e+02,6.558948628578954775e-05,2.793318323870572434e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.231666666667352104e+02,6.555197117047449390e-05,2.919363048211280468e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.233333333334019244e+02,4.795809989866697126e-04,4.436697826724798834e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.235000000000686668e+02,7.700104057911986120e-04,5.551647992860186910e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.236666666667353809e+02,5.254750525076382853e-04,4.892217918023466410e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.238333333334020949e+02,7.670643566593959731e-05,3.563482447999727029e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.240000000000688090e+02,9.331319870793479670e-05,3.801762058585371126e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.241666666667355230e+02,6.388942050197495351e-04,5.820850599943054029e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.243333333334022370e+02,1.007642756637171320e-03,7.266671805901375302e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.245000000000689795e+02,6.734469334963141731e-04,6.385178266079913779e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.246666666667356935e+02,8.933000913064658354e-05,4.690730450345272952e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.248333333334024076e+02,1.408800004980603803e-04,5.141834886972807559e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.250000000000691216e+02,8.891306722843916963e-04,7.945259544378074608e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.251666666667358356e+02,1.369569911900420578e-03,9.885255621226763951e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.253333333334025497e+02,8.888890133155587453e-04,8.651886218071581968e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.255000000000692921e+02,1.018331302418121529e-04,6.435411563612068297e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.256666666667360062e+02,2.305359823515139642e-04,7.320778409146355909e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.258333333334027202e+02,1.313218741208854170e-03,1.144240779984017188e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.260000000000694342e+02,1.957447843273662016e-03,1.416087932812380625e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.261666666667361483e+02,1.215359914642500467e-03,1.232228300880841652e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.263333333334028623e+02,1.081748469703647990e-04,9.347070541727310871e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.265000000000696048e+02,4.235175226003775142e-04,1.121633470744250790e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.266666666667362904e+02,2.111111279780636309e-03,1.777995510240533731e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.268333333334030044e+02,2.995135181748636438e-03,2.179739623829351873e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.270000000000697185e+02,1.724970987420153170e-03,1.878771336232761468e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.271666666667364325e+02,8.953170357069741004e-05,1.475569141606529813e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.273333333334031465e+02,9.281141288767096086e-04,1.922067692682673115e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.275000000000698890e+02,3.850989241406126834e-03,3.093521746877834870e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.276666666667366030e+02,5.015488127278296647e-03,3.713975505667953259e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.278333333334033171e+02,2.468942442287706904e-03,3.139557694578131407e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.280000000000700311e+02,2.014943668266928946e-05,2.649699317977308698e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.281666666667367451e+02,2.684580311922127229e-03,3.924040413716799701e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.283333333334034592e+02,8.318685100081090258e-03,6.249425615703542262e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.285000000000702016e+02,8.539588607697936110e-03,6.860767323192138237e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.286666666667369157e+02,1.984645869082317122e-03,5.560258185550802368e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.288333333334036297e+02,2.806025374169187573e-03,8.202608378953092985e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.290000000000703437e+02,2.687457266469790024e-02,2.356649055092152958e-02,0.000000000000000000e+00
1.200000000000000000e+03,2.291666666667370578e+02,6.943243236763967097e-02,5.799895667183610493e-02,0.000000000000000000e+00
1.200000000000000000e+03,2.293333333334037718e+02,1.127872689034298825e-01,1.188200558021023784e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.295000000000704858e+02,1.696239337376685141e-01,2.246715908238360870e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.296666666667372283e+02,3.001194556759421705e-01,4.000284274313633537e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.298333333334039423e+02,5.454428774233612831e-01,6.397801633776891705e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.300000000000706564e+02,8.346130383332230895e-01,8.757642300824257653e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.301666666667373704e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,2.303333333334040844e+02,9.252016917238614635e-01,9.445279117842786398e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.305000000000707985e+02,6.642667803022069828e-01,7.404952063254398587e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.306666666667375409e+02,3.853235770545575534e-01,4.904976321791870708e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.308333333334042550e+02,2.090680272548545993e-01,2.855923602530641703e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.310000000000709690e+02,1.312947182046796946e-01,1.542592064485355241e-01,0.000000000000000000e+00
1.200000000000000000e+03,2.311666666667376830e+02,8.715574519486203597e-02,7.845074635280203934e-02,0.000000000000000000e+00
1.200000000000000000e+03,2.313333333334043971e+02,4.275883993172124170e-02,3.477765319158142299e-02,0.000000000000000000e+00
1.200000000000000000e+03,2.315000000000711111e+02,9.308856582898272086e-03,1.238723964715087063e-02,0.000000000000000000e+00
1.200000000000000000e+03,2.316666666667378536e+02,2.945157605409629118e-04,5.645089645782698853e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.318333333334045676e+02,6.253307441600604658e-03,6.378252642311635356e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.320000000000712816e+02,9.461124491020381916e-03,6.829231528307264966e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.321666666667379957e+02,5.017052456710743152e-03,4.873036470520361249e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.323333333334047097e+02,3.708560407073369439e-04,2.913716982745174957e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.325000000000713953e+02,1.123315702724327026e-03,2.814771816653310280e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.326666666667381378e+02,4.352973842945414423e-03,3.597342236229816859e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.328333333334048518e+02,4.751001031362304602e-03,3.481907070583797285e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.330000000000715659e+02,2.025261353243034204e-03,2.362763359456897336e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.331666666667382799e+02,4.340917287520769011e-05,1.523670845064075113e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.333333333334049939e+02,9.295109180635874281e-04,1.667754707955861494e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.335000000000717080e+02,2.716341686331026888e-03,2.133748889720563698e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.336666666667384504e+02,2.695654085108065579e-03,2.014003245694743951e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.338333333334051645e+02,1.029663774488276786e-03,1.359702790520846442e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.340000000000718785e+02,3.817140344931940454e-06,9.312960399687645946e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.341666666667385925e+02,7.035564059142265314e-04,1.089154516182072509e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.343333333334053066e+02,1.815269826389516927e-03,1.393262029931620046e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.345000000000720206e+02,1.712531042182737330e-03,1.299474670645662600e-03,0.000000000000000000e+00
1.200000000000000000e+03,2.346666666667387631e+02,6.085041088464343073e-04,8.778824591250256179e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.348333333334054771e+02,1.191583733455658484e-07,6.272442199653880269e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.350000000000721911e+02,5.352091977930744857e-04,7.630558698368790707e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.351666666667389052e+02,1.287519058610727156e-03,9.755390446998023300e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.353333333334056192e+02,1.176436248011560829e-03,9.034904771106207167e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.355000000000723333e+02,3.967984072155872235e-04,6.114991336538318657e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.356666666667390757e+02,1.167614264968411836e-06,4.505060387639344311e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.358333333334057897e+02,4.156756247344541716e-04,5.624192043976845249e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.360000000000725038e+02,9.560702275244727317e-04,7.185729937484997259e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.361666666667392178e+02,8.544130886597193705e-04,6.624071524656829305e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.363333333334059319e+02,2.770192051128712255e-04,4.492238257297105782e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.365000000000726459e+02,2.336475496179881040e-06,3.386668702340770191e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.366666666667393883e+02,3.299219988074440888e-04,4.305611672584305077e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.368333333334061024e+02,7.355080915618932187e-04,5.497788660478645064e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.370000000000728164e+02,6.466401722204551030e-04,5.051252838984216301e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.371666666667395305e+02,2.032478626358294547e-04,3.431963402993527552e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.373333333334062445e+02,3.051129176318330500e-06,2.633994718780888395e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.375000000000729585e+02,2.670170518622635969e-04,3.394021337689065291e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.376666666667397010e+02,5.817638132947675848e-04,4.331512287508916016e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.378333333334064150e+02,5.050848353490378171e-04,3.969808483276790023e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.380000000000731291e+02,1.548329523882454543e-04,2.701661816382318684e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.381666666667398431e+02,3.385019701330195452e-06,2.103200198003444480e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.383333333334065571e+02,2.197790344168608519e-04,2.738136846467259522e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.385000000000732427e+02,4.705063405691129342e-04,3.492857548869159577e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.386666666667399568e+02,4.044448498916217117e-04,3.195001862024643771e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.388333333334066992e+02,1.214575019665313152e-04,2.177523679242906280e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.390000000000734133e+02,3.471796444338443202e-06,1.714872340228943586e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.391666666667401273e+02,1.835263607697680543e-04,2.250798023874929737e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.393333333334068413e+02,3.874898943124872679e-04,2.870045585503998254e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.395000000000735554e+02,3.304054027298587715e-04,2.621250479701994697e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.396666666667402694e+02,9.753185297863871525e-05,1.788758812772842186e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.398333333334070119e+02,3.412163770613978390e-06,1.422229037422886139e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.400000000000737259e+02,1.551588534667740812e-04,1.878985792844002970e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.401666666667404400e+02,3.239503814620126802e-04,2.395104835313626975e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.403333333334071540e+02,2.743892426977799959e-04,2.184727157625937987e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.405000000000738680e+02,7.982609148840728148e-05,1.492531364836240061e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.406666666667405821e+02,3.271292825765960502e-06,1.196244755498335937e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.408333333334073245e+02,1.325778502403906947e-04,1.588973323083736286e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.410000000000740386e+02,2.742663436860433897e-04,2.024814764808881534e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.411666666667407526e+02,2.310093395859956727e-04,1.845031771513637876e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.413333333334074666e+02,6.637356939154473337e-05,1.261694997674558851e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.415000000000741807e+02,3.089231335515756940e-06,1.018130523544223746e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.416666666667408947e+02,1.143298288935409726e-04,1.358487886764488735e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.418333333334076372e+02,2.347020146358935343e-04,1.730645691154247443e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.420000000000743512e+02,1.967469473604257059e-04,1.575593982968235423e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.421666666667410652e+02,5.592377398806118953e-05,1.078372864637773998e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.423333333334077793e+02,2.889978896451527390e-06,8.752856382119220103e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.425000000000744933e+02,9.938589400770808473e-05,1.172346418094944625e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.426666666667412073e+02,2.026982234263768087e-04,1.493157766231483483e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.428333333334079498e+02,1.692261196059958658e-04,1.358363464952427272e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.430000000000746638e+02,4.765201306235821257e-05,9.304045628801212479e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.431666666667413779e+02,2.687625072023024688e-06,7.590022174231986077e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.433333333334080919e+02,8.700289339774958325e-05,1.019912770419336036e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.435000000000748059e+02,1.764551555098143123e-04,1.298738609239386606e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.436666666667415200e+02,1.467963083557342928e-04,1.180732651421760430e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.438333333334082624e+02,4.099722806882494149e-05,8.092855862513079440e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.440000000000749765e+02,2.490213287871545573e-06,6.631055406707887269e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.441666666667416905e+02,7.663409004139900432e-05,8.935576805843616099e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.443333333334083761e+02,1.546776844067123031e-04,1.137628040043837805e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.445000000000750902e+02,1.282823239128174828e-04,1.033681186140543462e-04,0.000000000000000000e+00
1.200000000000000000e+03,2.446666666667418042e+02,3.556733105379391620e-05,7.089237438031350527e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.448333333334085182e+02,2.302117078280677773e-06,5.831180801149019998e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.450000000000752607e+02,6.787046508599879201e-05,7.876941385887578986e-05,0.000000000000000000e+00
1.200000000000000000e+03,2.451666666667419747e+02,1.364148661133150048e-04,1.002681256442087784e-04,0.000000000000000000e+00
