f_THz,eps_real,eps_imag
197.02351175587793,-1.2434614654886746,0.4154871210749215
197.12356178089044,-1.2382754708826664,0.4148575303584484
197.22361180590295,-1.2330972986350424,0.4142292096614824
197.32366183091546,-1.2279269330560783,0.4136021557867069
197.42371185592796,-1.2227643584952825,0.4129763655464497
197.52376188094047,-1.2176095593412781,0.4123518357626486
197.62381190595298,-1.212462520021678,0.41172856326681745
197.72386193096548,-1.2073232250029862,0.41110654490001364
197.823911955978,-1.2021916587904626,0.41048577751280296
197.9239619809905,-1.197067805928015,0.4098662579652276
198.024012006003,-1.1919516509980883,0.4092479831267715
198.1240620310155,-1.1868431786215408,0.40863094987632953
198.22411205602802,-1.181742373457538,0.4080151551021727
198.32416208104053,-1.1766492202034313,0.4074005957019157
198.42421210605303,-1.1715637035946496,0.40678726858248426
198.52426213106554,-1.1664858084045817,0.4061751706600833
198.62431215607802,-1.1614155194444655,0.40556429886016315
198.72436218109056,-1.1563528215632748,0.4049546501173886
198.82441220610303,-1.1512976996476127,0.4043462213756065
198.92446223111557,-1.1462501386215824,0.40373900958781195
199.02451225612805,-1.1412101234467031,0.4031330117161197
199.12456228114058,-1.136177639121772,0.402528224731729
199.22461230615306,-1.1311526706827748,0.4019246456148951
199.32466233116557,-1.1261352032027552,0.401322271354894
199.42471235617808,-1.1211252217917251,0.4007210989499946
199.52476238119058,-1.1161227115965402,0.40012112540742534
199.6248124062031,-1.1111276578008007,0.3995223477433442
199.7248624312156,-1.1061400456247363,0.39892476298280655
199.8249124562281,-1.1011598603250996,0.39832836815973505
199.9249624812406,-1.0961870871950583,0.39773316031688855
200.02501250625312,-1.0912217115640872,0.39713913650583127
200.12506253126563,-1.0862637187978623,0.3965462937869031
200.22511255627813,-1.0813130942981544,0.39595462922918817
200.32516258129064,-1.0763698235027168,0.39536413991048486
200.42521260630315,-1.0714338918851882,0.3947748229172759
200.52526263131566,-1.0665052849549768,0.3941866753446978
200.62531265632816,-1.0615839882571643,0.39359969429651165
200.72536268134067,-1.0566699873723944,0.3930138768850723
200.82541270635318,-1.051763267916773,0.39242922023129995
200.92546273136568,-1.0468638155417591,0.39184572146464935
201.0255127563782,-1.041971615934059,0.39126337772308034
201.1255627813907,-1.037086654815536,0.3906821861530303
201.2256128064032,-1.0322089179430898,0.39010214390938214
201.3256628314157,-1.027338391108565,0.38952324815543754
201.42571285642822,-1.0224750601386412,0.3889454960628862
201.52576288144073,-1.0176189108947367,0.38836888481177834
201.62581290645323,-1.0127699292729075,0.3877934115904953
201.7258629314657,-1.0079281012037407,0.3872190735957209
201.82591295647825,-1.003093412652245,0.3866458680324117
201.92596298149073,-0.9982658496177792,0.3860737921137715
202.02601300650326,-0.9934453981339169,0.3855028430612203
202.12606303151574,-0.988632044268368,0.3849330181043667
202.22611305652828,-0.9838257741228751,0.3843643144809807
202.32616308154076,-0.9790265738331061,0.38379672943696486
202.42621310655326,-0.9742344295685617,0.383230260226326
202.52626313156577,-0.9694493275324798,0.3826649041111492
