t_fs,lambda_t,tau_ent_t
-2.962000000000000000e+03,4.750000000000000000e+15,1.804999999999980389e+02
-2.961799999999999727e+03,4.750000000000000000e+15,1.814499999999996760e+02
-2.961599999999999909e+03,4.750000000000000000e+15,1.823999999999993804e+02
-2.961400000000000091e+03,4.750000000000000000e+15,1.833499999999990848e+02
-2.961199999999999818e+03,4.750000000000000000e+15,1.842999999999987892e+02
-2.961000000000000000e+03,4.750000000000000000e+15,1.852499999999984936e+02
-2.960800000000000182e+03,4.750000000000000000e+15,1.861999999999981981e+02
-2.960599999999999909e+03,4.750000000000000000e+15,1.871499999999979025e+02
-2.960399999999999636e+03,4.750000000000000000e+15,1.880999999999995396e+02
-2.960199999999999818e+03,4.750000000000000000e+15,1.890499999999992440e+02
-2.960000000000000000e+03,4.750000000000000000e+15,1.899999999999989484e+02
-2.959800000000000182e+03,4.750000000000000000e+15,1.909499999999986528e+02
-2.959599999999999909e+03,4.750000000000000000e+15,1.918999999999983572e+02
-2.959400000000000091e+03,4.750000000000000000e+15,1.928499999999980616e+02
-2.959199999999999818e+03,4.750000000000000000e+15,1.937999999999996987e+02
-2.959000000000000000e+03,4.750000000000000000e+15,1.947499999999994031e+02
-2.958799999999999727e+03,4.750000000000000000e+15,1.956999999999991076e+02
-2.958599999999999909e+03,4.750000000000000000e+15,1.966499999999988120e+02
-2.958400000000000091e+03,4.750000000000000000e+15,1.975999999999985164e+02
-2.958200000000000273e+03,4.750000000000000000e+15,1.985499999999982208e+02
-2.958000000000000000e+03,4.750000000000000000e+15,1.994999999999979252e+02
-2.957799999999999727e+03,4.750000000000000000e+15,2.004499999999995623e+02
-2.957599999999999909e+03,4.750000000000000000e+15,2.013999999999992667e+02
-2.957400000000000091e+03,4.750000000000000000e+15,2.023499999999989711e+02
-2.957199999999999818e+03,4.750000000000000000e+15,2.032999999999986755e+02
-2.957000000000000000e+03,4.750000000000000000e+15,2.042499999999983800e+02
-2.956800000000000182e+03,4.750000000000000000e+15,2.051999999999980844e+02
-2.956599999999999909e+03,4.750000000000000000e+15,2.061499999999997215e+02
-2.956399999999999636e+03,4.750000000000000000e+15,2.070999999999994259e+02
-2.956199999999999818e+03,4.750000000000000000e+15,2.080499999999991303e+02
-2.956000000000000000e+03,4.750000000000000000e+15,2.089999999999988347e+02
-2.955800000000000182e+03,4.750000000000000000e+15,2.099499999999985391e+02
-2.955599999999999909e+03,4.750000000000000000e+15,2.108999999999982435e+02
-2.955400000000000091e+03,4.750000000000000000e+15,2.118499999999979480e+02
-2.955199999999999818e+03,4.750000000000000000e+15,2.127999999999995850e+02
-2.955000000000000000e+03,4.750000000000000000e+15,2.137499999999992895e+02
-2.954799999999999727e+03,4.750000000000000000e+15,2.146999999999989939e+02
-2.954599999999999909e+03,4.750000000000000000e+15,2.156499999999986983e+02
-2.954400000000000091e+03,4.750000000000000000e+15,2.165999999999984027e+02
-2.954200000000000273e+03,4.750000000000000000e+15,2.175499999999981071e+02
-2.954000000000000000e+03,4.750000000000000000e+15,2.184999999999978115e+02
-2.953799999999999727e+03,4.750000000000000000e+15,2.194499999999994486e+02
-2.953599999999999909e+03,4.750000000000000000e+15,2.203999999999991530e+02
-2.953400000000000091e+03,4.750000000000000000e+15,2.213499999999988574e+02
-2.953199999999999818e+03,4.750000000000000000e+15,2.222999999999985619e+02
-2.953000000000000000e+03,4.750000000000000000e+15,2.232499999999982663e+02
-2.952800000000000182e+03,4.750000000000000000e+15,2.241999999999979707e+02
-2.952599999999999909e+03,4.750000000000000000e+15,2.251499999999996078e+02
-2.952399999999999636e+03,4.750000000000000000e+15,2.260999999999993122e+02
-2.952199999999999818e+03,4.750000000000000000e+15,2.270499999999990166e+02
-2.952000000000000000e+03,4.750000000000000000e+15,2.279999999999987210e+02
-2.951800000000000182e+03,4.750000000000000000e+15,2.289499999999984254e+02
-2.951599999999999909e+03,4.750000000000000000e+15,2.298999999999981299e+02
-2.951400000000000091e+03,4.750000000000000000e+15,2.308499999999978343e+02
-2.951199999999999818e+03,4.750000000000000000e+15,2.317999999999994714e+02
-2.951000000000000000e+03,4.750000000000000000e+15,2.327499999999991758e+02
-2.950799999999999727e+03,4.750000000000000000e+15,2.336999999999988802e+02
-2.950599999999999909e+03,4.750000000000000000e+15,2.346499999999985846e+02
-2.950400000000000091e+03,4.750000000000000000e+15,2.355999999999982890e+02
-2.950200000000000273e+03,4.750000000000000000e+15,2.365499999999979934e+02
-2.949999999999999545e+03,4.750000000000000000e+15,2.374999999999996305e+02
-2.949799999999999727e+03,4.750000000000000000e+15,2.384499999999993349e+02
-2.949599999999999909e+03,4.750000000000000000e+15,2.393999999999990393e+02
-2.949400000000000091e+03,4.750000000000000000e+15,2.403499999999987438e+02
-2.949199999999999818e+03,4.750000000000000000e+15,2.412999999999984482e+02
-2.949000000000000000e+03,4.750000000000000000e+15,2.422499999999981526e+02
-2.948800000000000182e+03,4.750000000000000000e+15,2.431999999999978570e+02
-2.948599999999999909e+03,4.750000000000000000e+15,2.441499999999994941e+02
-2.948399999999999636e+03,4.750000000000000000e+15,2.450999999999991985e+02
-2.948199999999999818e+03,4.750000000000000000e+15,2.460499999999989029e+02
-2.948000000000000000e+03,4.750000000000000000e+15,2.469999999999986073e+02
-2.947800000000000182e+03,4.750000000000000000e+15,2.479499999999983118e+02
-2.947599999999999909e+03,4.750000000000000000e+15,2.488999999999980162e+02
-2.947399999999999636e+03,4.750000000000000000e+15,2.498499999999996533e+02
-2.947199999999999818e+03,4.750000000000000000e+15,2.507999999999993577e+02
-2.947000000000000000e+03,4.750000000000000000e+15,2.517499999999990621e+02
-2.946799999999999727e+03,4.750000000000000000e+15,2.526999999999987665e+02
-2.946599999999999909e+03,4.750000000000000000e+15,2.536499999999984709e+02
-2.946400000000000091e+03,4.750000000000000000e+15,2.545999999999981753e+02
-2.946200000000000273e+03,4.750000000000000000e+15,2.555499999999978797e+02
-2.945999999999999545e+03,4.750000000000000000e+15,2.564999999999994884e+02
-2.945799999999999727e+03,4.750000000000000000e+15,2.574499999999991928e+02
-2.945599999999999909e+03,4.750000000000000000e+15,2.583999999999988972e+02
-2.945400000000000091e+03,4.750000000000000000e+15,2.593499999999986017e+02
-2.945199999999999818e+03,4.750000000000000000e+15,2.602999999999983061e+02
-2.945000000000000000e+03,4.750000000000000000e+15,2.612499999999980105e+02
-2.944800000000000182e+03,4.750000000000000000e+15,2.621999999999977149e+02
-2.944599999999999909e+03,4.750000000000000000e+15,2.631499999999993520e+02
-2.944399999999999636e+03,4.750000000000000000e+15,2.640999999999990564e+02
-2.944199999999999818e+03,4.750000000000000000e+15,2.650499999999987608e+02
-2.944000000000000000e+03,4.750000000000000000e+15,2.659999999999984652e+02
-2.943800000000000182e+03,4.750000000000000000e+15,2.669499999999981696e+02
-2.943599999999999909e+03,4.750000000000000000e+15,2.678999999999978741e+02
-2.943399999999999636e+03,4.750000000000000000e+15,2.688499999999995111e+02
-2.943199999999999818e+03,4.750000000000000000e+15,2.697999999999992156e+02
-2.943000000000000000e+03,4.750000000000000000e+15,2.707499999999989200e+02
-2.942799999999999727e+03,4.750000000000000000e+15,2.716999999999986244e+02
-2.942599999999999909e+03,4.750000000000000000e+15,2.726499999999983288e+02
-2.942400000000000091e+03,4.750000000000000000e+15,2.735999999999980332e+02
-2.942200000000000273e+03,4.750000000000000000e+15,2.745499999999977376e+02
-2.942000000000000000e+03,4.750000000000000000e+15,2.754999999999993747e+02
-2.941799999999999727e+03,4.750000000000000000e+15,2.764499999999990791e+02
-2.941599999999999909e+03,4.750000000000000000e+15,2.773999999999987836e+02
-2.941400000000000091e+03,4.750000000000000000e+15,2.783499999999984880e+02
-2.941199999999999818e+03,4.750000000000000000e+15,2.792999999999981924e+02
-2.941000000000000000e+03,4.750000000000000000e+15,2.802499999999978968e+02
-2.940799999999999727e+03,4.750000000000000000e+15,2.811999999999995339e+02
-2.940599999999999909e+03,4.750000000000000000e+15,2.821499999999992383e+02
-2.940400000000000091e+03,4.750000000000000000e+15,2.830999999999989427e+02
-2.940199999999999818e+03,4.750000000000000000e+15,2.840499999999986471e+02
-2.940000000000000000e+03,4.750000000000000000e+15,2.849999999999983515e+02
-2.939800000000000182e+03,4.750000000000000000e+15,2.859499999999980560e+02
-2.939599999999999909e+03,4.750000000000000000e+15,2.868999999999977604e+02
-2.939399999999999636e+03,4.750000000000000000e+15,2.878499999999993975e+02
-2.939199999999999818e+03,4.750000000000000000e+15,2.887999999999991019e+02
-2.939000000000000000e+03,4.750000000000000000e+15,2.897499999999988063e+02
-2.938800000000000182e+03,4.750000000000000000e+15,2.906999999999985107e+02
-2.938599999999999909e+03,4.750000000000000000e+15,2.916499999999982151e+02
-2.938400000000000091e+03,4.750000000000000000e+15,2.925999999999979195e+02
-2.938199999999999818e+03,4.750000000000000000e+15,2.935499999999995566e+02
-2.938000000000000000e+03,4.750000000000000000e+15,2.944999999999992610e+02
-2.937799999999999727e+03,4.750000000000000000e+15,2.954499999999989654e+02
-2.937599999999999909e+03,4.750000000000000000e+15,2.963999999999986699e+02
-2.937400000000000091e+03,4.750000000000000000e+15,2.973499999999983743e+02
-2.937200000000000273e+03,4.750000000000000000e+15,2.982999999999980787e+02
-2.937000000000000000e+03,4.750000000000000000e+15,2.992499999999977831e+02
-2.936799999999999727e+03,4.750000000000000000e+15,3.001999999999994202e+02
-2.936599999999999909e+03,4.750000000000000000e+15,3.011499999999991246e+02
-2.936400000000000091e+03,4.750000000000000000e+15,3.020999999999988290e+02
-2.936199999999999818e+03,4.750000000000000000e+15,3.030499999999985334e+02
-2.936000000000000000e+03,4.750000000000000000e+15,3.039999999999982379e+02
-2.935800000000000182e+03,4.750000000000000000e+15,3.049499999999979423e+02
-2.935599999999999909e+03,4.750000000000000000e+15,3.058999999999976467e+02
-2.935399999999999636e+03,4.750000000000000000e+15,3.068499999999992838e+02
-2.935199999999999818e+03,4.750000000000000000e+15,3.077999999999989882e+02
-2.935000000000000000e+03,4.750000000000000000e+15,3.087499999999986926e+02
-2.934800000000000182e+03,4.750000000000000000e+15,3.096999999999983970e+02
-2.934599999999999909e+03,4.750000000000000000e+15,3.106499999999981014e+02
-2.934400000000000091e+03,4.750000000000000000e+15,3.115999999999978058e+02
-2.934199999999999818e+03,4.750000000000000000e+15,3.125499999999994429e+02
-2.934000000000000000e+03,4.750000000000000000e+15,3.134999999999991473e+02
-2.933799999999999727e+03,4.750000000000000000e+15,3.144499999999988518e+02
-2.933599999999999909e+03,4.750000000000000000e+15,3.153999999999985562e+02
-2.933400000000000091e+03,4.750000000000000000e+15,3.163499999999982606e+02
-2.933200000000000273e+03,4.750000000000000000e+15,3.172999999999979650e+02
-2.933000000000000000e+03,4.750000000000000000e+15,3.182499999999976694e+02
-2.932799999999999727e+03,4.750000000000000000e+15,3.191999999999993065e+02
-2.932599999999999909e+03,4.750000000000000000e+15,3.201499999999990109e+02
-2.932400000000000091e+03,4.750000000000000000e+15,3.210999999999987153e+02
-2.932199999999999818e+03,4.750000000000000000e+15,3.220499999999984198e+02
-2.932000000000000000e+03,4.750000000000000000e+15,3.229999999999981242e+02
-2.931800000000000182e+03,4.750000000000000000e+15,3.239499999999978286e+02
-2.931599999999999909e+03,4.750000000000000000e+15,3.248999999999994657e+02
-2.931399999999999636e+03,4.750000000000000000e+15,3.258499999999991701e+02
-2.931199999999999818e+03,4.750000000000000000e+15,3.267999999999988745e+02
-2.931000000000000000e+03,4.750000000000000000e+15,3.277499999999985789e+02
-2.930800000000000182e+03,4.750000000000000000e+15,3.286999999999982833e+02
-2.930599999999999909e+03,4.750000000000000000e+15,3.296499999999979877e+02
-2.930400000000000091e+03,4.750000000000000000e+15,3.305999999999976922e+02
-2.930199999999999818e+03,4.750000000000000000e+15,3.315499999999993292e+02
-2.930000000000000000e+03,4.750000000000000000e+15,3.324999999999990337e+02
-2.929799999999999727e+03,4.750000000000000000e+15,3.334499999999987381e+02
-2.929599999999999909e+03,4.750000000000000000e+15,3.343999999999984425e+02
-2.929400000000000091e+03,4.750000000000000000e+15,3.353499999999981469e+02
-2.929200000000000273e+03,4.750000000000000000e+15,3.362999999999978513e+02
-2.928999999999999545e+03,4.750000000000000000e+15,3.372499999999994884e+02
-2.928799999999999727e+03,4.750000000000000000e+15,3.381999999999991928e+02
-2.928599999999999909e+03,4.750000000000000000e+15,3.391499999999988972e+02
-2.928400000000000091e+03,4.750000000000000000e+15,3.400999999999986017e+02
-2.928199999999999818e+03,4.750000000000000000e+15,3.410499999999983061e+02
-2.928000000000000000e+03,4.750000000000000000e+15,3.419999999999980105e+02
-2.927800000000000182e+03,4.750000000000000000e+15,3.429499999999977149e+02
-2.927599999999999909e+03,4.750000000000000000e+15,3.438999999999993520e+02
-2.927399999999999636e+03,4.750000000000000000e+15,3.448499999999990564e+02
-2.927199999999999818e+03,4.750000000000000000e+15,3.457999999999987608e+02
-2.927000000000000000e+03,4.750000000000000000e+15,3.467499999999984652e+02
-2.926800000000000182e+03,4.750000000000000000e+15,3.476999999999981696e+02
-2.926599999999999909e+03,4.750000000000000000e+15,3.486499999999978741e+02
-2.926400000000000091e+03,4.750000000000000000e+15,3.495999999999975785e+02
-2.926199999999999818e+03,4.750000000000000000e+15,3.505499999999992156e+02
-2.926000000000000000e+03,4.750000000000000000e+15,3.514999999999989200e+02
-2.925799999999999727e+03,4.750000000000000000e+15,3.524499999999986244e+02
-2.925599999999999909e+03,4.750000000000000000e+15,3.533999999999983288e+02
-2.925400000000000091e+03,4.750000000000000000e+15,3.543499999999980332e+02
-2.925200000000000273e+03,4.750000000000000000e+15,3.552999999999977376e+02
-2.924999999999999545e+03,4.750000000000000000e+15,3.562499999999993747e+02
-2.924799999999999727e+03,4.750000000000000000e+15,3.571999999999990791e+02
-2.924599999999999909e+03,4.750000000000000000e+15,3.581499999999987836e+02
-2.924400000000000091e+03,4.750000000000000000e+15,3.590999999999984880e+02
-2.924199999999999818e+03,4.750000000000000000e+15,3.600499999999981924e+02
-2.924000000000000000e+03,4.750000000000000000e+15,3.609999999999978968e+02
-2.923800000000000182e+03,4.750000000000000000e+15,3.619499999999976012e+02
-2.923599999999999909e+03,4.750000000000000000e+15,3.628999999999992383e+02
-2.923399999999999636e+03,4.750000000000000000e+15,3.638499999999989427e+02
-2.923199999999999818e+03,4.750000000000000000e+15,3.647999999999986471e+02
-2.923000000000000000e+03,4.750000000000000000e+15,3.657499999999983515e+02
-2.922800000000000182e+03,4.750000000000000000e+15,3.666999999999980560e+02
-2.922599999999999909e+03,4.750000000000000000e+15,3.676499999999977604e+02
-2.922399999999999636e+03,4.750000000000000000e+15,3.685999999999993975e+02
-2.922199999999999818e+03,4.750000000000000000e+15,3.695499999999991019e+02
-2.922000000000000000e+03,4.750000000000000000e+15,3.704999999999988063e+02
-2.921799999999999727e+03,4.750000000000000000e+15,3.714499999999985107e+02
-2.921599999999999909e+03,4.750000000000000000e+15,3.723999999999982151e+02
-2.921400000000000091e+03,4.750000000000000000e+15,3.733499999999979195e+02
-2.921200000000000273e+03,4.750000000000000000e+15,3.742999999999976239e+02
-2.920999999999999545e+03,4.750000000000000000e+15,3.752499999999992610e+02
-2.920799999999999727e+03,4.750000000000000000e+15,3.761999999999989654e+02
-2.920599999999999909e+03,4.750000000000000000e+15,3.771499999999986699e+02
-2.920400000000000091e+03,4.750000000000000000e+15,3.780999999999983743e+02
-2.920199999999999818e+03,4.750000000000000000e+15,3.790499999999980787e+02
-2.920000000000000000e+03,4.750000000000000000e+15,3.799999999999977831e+02
-2.919800000000000182e+03,4.750000000000000000e+15,3.809499999999974875e+02
-2.919599999999999909e+03,4.750000000000000000e+15,3.818999999999991246e+02
-2.919399999999999636e+03,4.750000000000000000e+15,3.828499999999988290e+02
-2.919199999999999818e+03,4.750000000000000000e+15,3.837999999999985334e+02
-2.919000000000000000e+03,4.750000000000000000e+15,3.847499999999982379e+02
-2.918800000000000182e+03,4.750000000000000000e+15,3.856999999999979423e+02
-2.918599999999999909e+03,4.750000000000000000e+15,3.866499999999976467e+02
-2.918399999999999636e+03,4.750000000000000000e+15,3.875999999999992838e+02
-2.918199999999999818e+03,4.750000000000000000e+15,3.885499999999989882e+02
-2.918000000000000000e+03,4.750000000000000000e+15,3.894999999999986926e+02
-2.917799999999999727e+03,4.750000000000000000e+15,3.904499999999983970e+02
-2.917599999999999909e+03,4.750000000000000000e+15,3.913999999999981014e+02
-2.917400000000000091e+03,4.750000000000000000e+15,3.923499999999978058e+02
-2.917200000000000273e+03,4.750000000000000000e+15,3.932999999999975103e+02
-2.917000000000000000e+03,4.750000000000000000e+15,3.942499999999991473e+02
-2.916799999999999727e+03,4.750000000000000000e+15,3.951999999999988518e+02
-2.916599999999999909e+03,4.750000000000000000e+15,3.961499999999985562e+02
-2.916400000000000091e+03,4.750000000000000000e+15,3.970999999999982606e+02
-2.916199999999999818e+03,4.750000000000000000e+15,3.980499999999979650e+02
-2.916000000000000000e+03,4.750000000000000000e+15,3.989999999999976694e+02
-2.915799999999999727e+03,4.750000000000000000e+15,3.999499999999993065e+02
-2.915599999999999909e+03,4.750000000000000000e+15,4.008999999999990109e+02
-2.915400000000000091e+03,4.750000000000000000e+15,4.018499999999987153e+02
-2.915199999999999818e+03,4.750000000000000000e+15,4.027999999999984198e+02
-2.915000000000000000e+03,4.750000000000000000e+15,4.037499999999981242e+02
-2.914800000000000182e+03,4.750000000000000000e+15,4.046999999999978286e+02
-2.914599999999999909e+03,4.750000000000000000e+15,4.056499999999975330e+02
-2.914399999999999636e+03,4.750000000000000000e+15,4.065999999999991701e+02
-2.914199999999999818e+03,4.750000000000000000e+15,4.075499999999988745e+02
-2.914000000000000000e+03,4.750000000000000000e+15,4.084999999999985789e+02
-2.913800000000000182e+03,4.750000000000000000e+15,4.094499999999982833e+02
-2.913599999999999909e+03,4.750000000000000000e+15,4.103999999999979877e+02
-2.913400000000000091e+03,4.750000000000000000e+15,4.113499999999976922e+02
-2.913199999999999818e+03,4.750000000000000000e+15,4.122999999999993292e+02
-2.913000000000000000e+03,4.750000000000000000e+15,4.132499999999990337e+02
-2.912799999999999727e+03,4.750000000000000000e+15,4.141999999999987381e+02
-2.912599999999999909e+03,4.750000000000000000e+15,4.151499999999984425e+02
-2.912400000000000091e+03,4.750000000000000000e+15,4.160999999999981469e+02
-2.912200000000000273e+03,4.750000000000000000e+15,4.170499999999978513e+02
-2.912000000000000000e+03,4.750000000000000000e+15,4.179999999999975557e+02
-2.911799999999999727e+03,4.750000000000000000e+15,4.189499999999991928e+02
-2.911599999999999909e+03,4.750000000000000000e+15,4.198999999999988972e+02
-2.911400000000000091e+03,4.750000000000000000e+15,4.208499999999986017e+02
-2.911199999999999818e+03,4.750000000000000000e+15,4.217999999999983061e+02
-2.911000000000000000e+03,4.750000000000000000e+15,4.227499999999980105e+02
-2.910800000000000182e+03,4.750000000000000000e+15,4.236999999999977149e+02
-2.910600000000000364e+03,4.750000000000000000e+15,4.246499999999974193e+02
-2.910399999999999636e+03,4.750000000000000000e+15,4.255999999999990564e+02
-2.910199999999999818e+03,4.750000000000000000e+15,4.265499999999987608e+02
-2.910000000000000000e+03,4.750000000000000000e+15,4.274999999999984652e+02
-2.909800000000000182e+03,4.750000000000000000e+15,4.284499999999981696e+02
-2.909599999999999909e+03,4.750000000000000000e+15,4.293999999999978741e+02
-2.909400000000000091e+03,4.750000000000000000e+15,4.303499999999975785e+02
-2.909199999999999818e+03,4.750000000000000000e+15,4.312999999999992156e+02
-2.909000000000000000e+03,4.750000000000000000e+15,4.322499999999989200e+02
-2.908799999999999727e+03,4.750000000000000000e+15,4.331999999999986244e+02
-2.908599999999999909e+03,4.750000000000000000e+15,4.341499999999983288e+02
-2.908400000000000091e+03,4.750000000000000000e+15,4.350999999999980332e+02
-2.908200000000000273e+03,4.750000000000000000e+15,4.360499999999977376e+02
-2.908000000000000000e+03,4.750000000000000000e+15,4.369999999999974420e+02
-2.907799999999999727e+03,4.750000000000000000e+15,4.379499999999990791e+02
-2.907599999999999909e+03,4.750000000000000000e+15,4.388999999999987836e+02
-2.907400000000000091e+03,4.750000000000000000e+15,4.398499999999984880e+02
-2.907199999999999818e+03,4.750000000000000000e+15,4.407999999999981924e+02
-2.907000000000000000e+03,4.750000000000000000e+15,4.417499999999978968e+02
-2.906800000000000182e+03,4.750000000000000000e+15,4.426999999999976012e+02
-2.906599999999999909e+03,4.750000000000000000e+15,4.436499999999992383e+02
-2.906399999999999636e+03,4.750000000000000000e+15,4.445999999999989427e+02
-2.906199999999999818e+03,4.750000000000000000e+15,4.455499999999986471e+02
-2.906000000000000000e+03,4.750000000000000000e+15,4.464999999999983515e+02
-2.905800000000000182e+03,4.750000000000000000e+15,4.474499999999980560e+02
-2.905599999999999909e+03,4.750000000000000000e+15,4.483999999999977604e+02
-2.905400000000000091e+03,4.750000000000000000e+15,4.493499999999974648e+02
-2.905199999999999818e+03,4.750000000000000000e+15,4.502999999999991019e+02
-2.905000000000000000e+03,4.750000000000000000e+15,4.512499999999988063e+02
-2.904799999999999727e+03,4.750000000000000000e+15,4.521999999999985107e+02
-2.904599999999999909e+03,4.750000000000000000e+15,4.531499999999982151e+02
-2.904400000000000091e+03,4.750000000000000000e+15,4.540999999999979195e+02
-2.904200000000000273e+03,4.750000000000000000e+15,4.550499999999976239e+02
-2.903999999999999545e+03,4.750000000000000000e+15,4.559999999999992610e+02
-2.903799999999999727e+03,4.750000000000000000e+15,4.569499999999989654e+02
-2.903599999999999909e+03,4.750000000000000000e+15,4.578999999999986699e+02
-2.903400000000000091e+03,4.750000000000000000e+15,4.588499999999983743e+02
-2.903199999999999818e+03,4.750000000000000000e+15,4.597999999999980787e+02
-2.903000000000000000e+03,4.750000000000000000e+15,4.607499999999977831e+02
-2.902800000000000182e+03,4.750000000000000000e+15,4.616999999999974875e+02
-2.902599999999999909e+03,4.750000000000000000e+15,4.626499999999991246e+02
-2.902399999999999636e+03,4.750000000000000000e+15,4.635999999999988290e+02
-2.902199999999999818e+03,4.750000000000000000e+15,4.645499999999985334e+02
-2.902000000000000000e+03,4.750000000000000000e+15,4.654999999999982379e+02
-2.901800000000000182e+03,4.750000000000000000e+15,4.664499999999979423e+02
-2.901599999999999909e+03,4.750000000000000000e+15,4.673999999999976467e+02
-2.901400000000000091e+03,4.750000000000000000e+15,4.683499999999973511e+02
-2.901199999999999818e+03,4.750000000000000000e+15,4.692999999999989882e+02
-2.901000000000000000e+03,4.750000000000000000e+15,4.702499999999986926e+02
-2.900799999999999727e+03,4.750000000000000000e+15,4.711999999999983970e+02
-2.900599999999999909e+03,4.750000000000000000e+15,4.721499999999981014e+02
-2.900400000000000091e+03,4.750000000000000000e+15,4.730999999999978058e+02
-2.900200000000000273e+03,4.750000000000000000e+15,4.740499999999975103e+02
-2.899999999999999545e+03,4.750000000000000000e+15,4.749999999999991473e+02
-2.899799999999999727e+03,4.750000000000000000e+15,4.759499999999988518e+02
-2.899599999999999909e+03,4.750000000000000000e+15,4.768999999999985562e+02
-2.899400000000000091e+03,4.750000000000000000e+15,4.778499999999982606e+02
-2.899199999999999818e+03,4.750000000000000000e+15,4.787999999999979650e+02
-2.899000000000000000e+03,4.750000000000000000e+15,4.797499999999976694e+02
-2.898800000000000182e+03,4.750000000000000000e+15,4.806999999999973738e+02
-2.898599999999999909e+03,4.750000000000000000e+15,4.816499999999990109e+02
-2.898399999999999636e+03,4.750000000000000000e+15,4.825999999999987153e+02
-2.898199999999999818e+03,4.750000000000000000e+15,4.835499999999984198e+02
-2.898000000000000000e+03,4.750000000000000000e+15,4.844999999999981242e+02
-2.897800000000000182e+03,4.750000000000000000e+15,4.854499999999978286e+02
-2.897599999999999909e+03,4.750000000000000000e+15,4.863999999999975330e+02
-2.897399999999999636e+03,4.750000000000000000e+15,4.873499999999991701e+02
-2.897199999999999818e+03,4.750000000000000000e+15,4.882999999999988745e+02
-2.897000000000000000e+03,4.750000000000000000e+15,4.892499999999985789e+02
-2.896799999999999727e+03,4.750000000000000000e+15,4.901999999999982833e+02
-2.896599999999999909e+03,4.750000000000000000e+15,4.911499999999979877e+02
-2.896400000000000091e+03,4.750000000000000000e+15,4.920999999999976922e+02
-2.896200000000000273e+03,4.750000000000000000e+15,4.930499999999973966e+02
-2.896000000000000000e+03,4.750000000000000000e+15,4.939999999999990337e+02
-2.895799999999999727e+03,4.750000000000000000e+15,4.949499999999987381e+02
-2.895599999999999909e+03,4.750000000000000000e+15,4.958999999999984425e+02
-2.895400000000000091e+03,4.750000000000000000e+15,4.968499999999981469e+02
-2.895199999999999818e+03,4.750000000000000000e+15,4.977999999999978513e+02
-2.895000000000000000e+03,4.750000000000000000e+15,4.987499999999975557e+02
-2.894799999999999727e+03,4.750000000000000000e+15,4.996999999999991928e+02
-2.894599999999999909e+03,4.750000000000000000e+15,5.006499999999988972e+02
-2.894400000000000091e+03,4.750000000000000000e+15,5.015999999999986017e+02
-2.894199999999999818e+03,4.750000000000000000e+15,5.025499999999983061e+02
-2.894000000000000000e+03,4.750000000000000000e+15,5.034999999999980105e+02
-2.893800000000000182e+03,4.750000000000000000e+15,5.044499999999977149e+02
-2.893599999999999909e+03,4.750000000000000000e+15,5.053999999999974193e+02
-2.893399999999999636e+03,4.750000000000000000e+15,5.063499999999990564e+02
-2.893199999999999818e+03,4.750000000000000000e+15,5.072999999999987608e+02
-2.893000000000000000e+03,4.750000000000000000e+15,5.082499999999984652e+02
-2.892799999999999727e+03,4.750000000000000000e+15,5.091999999999981696e+02
-2.892599999999999909e+03,4.750000000000000000e+15,5.101499999999978741e+02
-2.892400000000000091e+03,4.750000000000000000e+15,5.110999999999975785e+02
-2.892200000000000273e+03,4.750000000000000000e+15,5.120499999999973397e+02
-2.892000000000000000e+03,4.750000000000000000e+15,5.129999999999989768e+02
-2.891799999999999727e+03,4.750000000000000000e+15,5.139499999999986812e+02
-2.891599999999999909e+03,4.750000000000000000e+15,5.148999999999983856e+02
-2.891400000000000091e+03,4.750000000000000000e+15,5.158499999999980901e+02
-2.891199999999999818e+03,4.750000000000000000e+15,5.167999999999977945e+02
-2.891000000000000000e+03,4.750000000000000000e+15,5.177499999999974989e+02
-2.890799999999999727e+03,4.750000000000000000e+15,5.186999999999991360e+02
-2.890599999999999909e+03,4.750000000000000000e+15,5.196499999999988404e+02
-2.890400000000000091e+03,4.750000000000000000e+15,5.205999999999985448e+02
-2.890199999999999818e+03,4.750000000000000000e+15,5.215499999999982492e+02
-2.890000000000000000e+03,4.750000000000000000e+15,5.224999999999979536e+02
-2.889800000000000182e+03,4.750000000000000000e+15,5.234499999999976581e+02
-2.889599999999999909e+03,4.750000000000000000e+15,5.243999999999973625e+02
-2.889399999999999636e+03,4.750000000000000000e+15,5.253499999999989996e+02
-2.889199999999999818e+03,4.750000000000000000e+15,5.262999999999987040e+02
-2.889000000000000000e+03,4.750000000000000000e+15,5.272499999999984084e+02
-2.888800000000000182e+03,4.750000000000000000e+15,5.281999999999981128e+02
-2.888599999999999909e+03,4.750000000000000000e+15,5.291499999999978172e+02
-2.888400000000000091e+03,4.750000000000000000e+15,5.300999999999975216e+02
-2.888199999999999818e+03,4.750000000000000000e+15,5.310499999999991587e+02
-2.888000000000000000e+03,4.750000000000000000e+15,5.319999999999988631e+02
-2.887799999999999727e+03,4.750000000000000000e+15,5.329499999999985675e+02
-2.887599999999999909e+03,4.750000000000000000e+15,5.338999999999982720e+02
-2.887400000000000091e+03,4.750000000000000000e+15,5.348499999999979764e+02
-2.887200000000000273e+03,4.750000000000000000e+15,5.357999999999976808e+02
-2.887000000000000000e+03,4.750000000000000000e+15,5.367499999999973852e+02
-2.886799999999999727e+03,4.750000000000000000e+15,5.376999999999990223e+02
