Delay_fs,Slit_separation_fs,Reflectivity
-1890.1489257765,600.666666666711,0.0944587775072563
-1890.1489257765,801.999999999907,0.0935922633302356
-1890.1489257765,1001.99999999991,0.0946807880019455
-1890.1489257765,1203.99999999998,0.0974582123298019
-1890.1489257765,1403.99999999999,0.309029931642925
-1890.1489257765,1604.0,0.576041907667093
-1890.1489257765,1804.00000000001,0.484921584359243
-1890.1489257765,2006.66666666658,0.324014947975379
-1890.1489257765,2205.9999999999,0.189023372314381
-1823.48225910989,-2401.33333333327,0.0942275433531411
-1823.48225910989,-2201.33333333346,0.0942928955745037
-1823.48225910989,-2001.33333333345,0.0939505596212098
-1823.48225910989,-1800.66666666675,0.0941621772596243
-1823.48225910989,-1600.66666666674,0.0941087389033658
-1823.48225910989,-1400.66666666674,0.094372802097498
-1823.48225910989,-1200.66666666673,0.0934621676715482
-1823.48225910989,-1000.66666666672,0.0937993201936069
-1823.48225910989,-800.666666666719,0.0940658057932056
-1823.48225910989,-600.666666666711,0.0933518174098935
-1823.48225910989,-400.666666666704,0.0938150014256365
-1823.48225910989,-200.666666666696,0.0936318757873994
-1823.48225910989,0.0,0.093879160069175
-1823.48225910989,200.666666666696,0.0942782677706773
-1823.48225910989,400.666666666704,0.0940729432369816
-1823.48225910989,600.666666666711,0.094201884365993
-1823.48225910989,801.999999999907,0.0935723393031537
-1823.48225910989,1001.99999999991,0.0946606913324443
-1823.48225910989,1203.99999999998,0.107669012648574
-1823.48225910989,1403.99999999999,0.483311803874773
-1823.48225910989,1604.0,0.574082856941509
-1823.48225910989,1804.00000000001,0.430702551325943
-1823.48225910989,2006.66666666658,0.273438319294574
-1823.48225910989,2205.9999999999,0.158637104212517
-1756.81559244329,-2401.33333333327,0.0942394339391496
-1756.81559244329,-2201.33333333346,0.0937403333160278
-1756.81559244329,-2001.33333333345,0.0934913452052144
-1756.81559244329,-1800.66666666675,0.0938219807564323
-1756.81559244329,-1600.66666666674,0.093711624754159
-1756.81559244329,-1400.66666666674,0.0938360045841551
-1756.81559244329,-1200.66666666673,0.0939607482495253
-1756.81559244329,-1000.66666666672,0.0938465760672831
-1756.81559244329,-800.666666666719,0.0941797663066363
-1756.81559244329,-600.666666666711,0.0934864886942778
-1756.81559244329,-400.666666666704,0.0942478404151328
-1756.81559244329,-200.666666666696,0.0936961671777481
-1756.81559244329,0.0,0.0933157585785315
-1756.81559244329,200.666666666696,0.0943257973052882
-1756.81559244329,400.666666666704,0.0941466770730627
-1756.81559244329,600.666666666711,0.0937903398353406
-1756.81559244329,801.999999999907,0.0939369489987521
-1756.81559244329,1001.99999999991,0.0958404507476674
-1756.81559244329,1203.99999999998,0.166265549090201
-1756.81559244329,1403.99999999999,0.560729866255266
-1756.81559244329,1604.0,0.540370366885602
-1756.81559244329,1804.00000000001,0.376867026966885
-1756.81559244329,2006.66666666658,0.227483093293221
-1756.81559244329,2205.9999999999,0.137336215722525
-1690.14892577668,-2401.33333333327,0.0944047130846668
-1690.14892577668,-2201.33333333346,0.0939598033905523
-1690.14892577668,-2001.33333333345,0.0936550139329666
-1690.14892577668,-1800.66666666675,0.0940959443121002
-1690.14892577668,-1600.66666666674,0.0940215749381523
-1690.14892577668,-1400.66666666674,0.0942830294539995
-1690.14892577668,-1200.66666666673,0.093778668577666
-1690.14892577668,-1000.66666666672,0.0941103715140073
-1690.14892577668,-800.666666666719,0.093980408272911
-1690.14892577668,-600.666666666711,0.0935142917981507
-1690.14892577668,-400.666666666704,0.0936715011259452
-1690.14892577668,-200.666666666696,0.0935306026238415
